id,name,artist,album,album_art_url,duration_ms,popularity,explicit,release_year,uri,tag_energetic,tag_high_energy,tag_upbeat,tag_uptempo,tag_calm,tag_relaxing,tag_mellow,tag_lo_fi,tag_ambient,tag_happy,tag_feel_good,tag_uplifting,tag_sad,tag_melancholic,tag_melancholy,tag_dark,tag_depressing,tag_angry,tag_aggressive,tag_intense,tag_workout,tag_running,tag_gym,tag_study,tag_focus,tag_concentration,tag_sleep,tag_party,tag_dance,tag_dancing,tag_club,tag_chill,tag_chillout,tag_background,tag_acoustic,tag_electronic,tag_instrumental,tag_indie,tag_pop,tag_hip_hop,tag_rap,tag_rock,tag_metal,tag_jazz,tag_classical,tag_soul,tag_rnb,tag_randb,listeners_log,playcount_log,mood_score,energy_proxy,release_recency,cluster_id,mood_label
1aVDGnB6ydtXwudYLgUB6h,Cottonwood,Twenty One Pilots,Breach,https://i.scdn.co/image/ab67616d0000b2739c5a3160cc1a6ef5efdaf80a,188106,0,0,2025,spotify:track:1aVDGnB6ydtXwudYLgUB6h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113388437293372,6.279611969471399,0.0,0.0,0.975609756097561,1,Chill / Relaxed
7rsJWmVmlukRdd2lxUduqi,Pick Up,Teku,Pick Up,https://i.scdn.co/image/ab67616d0000b273e0e1132106de601c01b7ae15,160004,0,1,2023,spotify:track:7rsJWmVmlukRdd2lxUduqi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.313951541208541,5.484878986965764,0.0,0.0,0.926829268292683,2,Late Night / Dark
51rIDh0FOCNCFkdbtIOyU0,Yeah Boy and Doll Face,Pierce The Veil,A Flair For The Dramatic,https://i.scdn.co/image/ab67616d0000b273d2d0137c32938ae8cb44e0ca,264413,0,0,2007,spotify:track:51rIDh0FOCNCFkdbtIOyU0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.540554698820649,6.705137457432141,0.0,0.0,0.5365853658536586,1,Chill / Relaxed
3tzPbfHVDb29Cop6uLWxUl,101,DJ PHAT,Galaxy Pavillion Club,https://i.scdn.co/image/ab67616d0000b27331b221fb056eae632c747e13,136485,0,1,2024,spotify:track:3tzPbfHVDb29Cop6uLWxUl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71326367628582,5.740417170293704,0.0,0.0,0.9512195121951219,2,Late Night / Dark
463r5bsN1VqGXtaMctn4Rr,It's Been So Long,The Living Tombstone,It's Been So Long,https://i.scdn.co/image/ab67616d0000b27348f2c49dcf2c569511c4a8d2,174394,0,0,2014,spotify:track:463r5bsN1VqGXtaMctn4Rr,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,5.805578331014606,6.8125609006153045,0.01,0.0,0.7073170731707317,1,Chill / Relaxed
1DxOabtnI3W4ouECc6AdyT,薄ら氷心中,Sheena Ringo,逆輸入 〜航空局〜,https://i.scdn.co/image/ab67616d0000b273e27c732793d914a687d4225c,192680,0,0,2017,spotify:track:1DxOabtnI3W4ouECc6AdyT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.22,0.0,1.0,0.0,0.0,0.0,0.0,5.149754720113397,6.21165226642272,0.0,0.0,0.7804878048780488,1,Chill / Relaxed
5XvCg1xCEetL9ZjV5NyQNy,Analog Horror Funk,qqPues,Analog Horror Funk,https://i.scdn.co/image/ab67616d0000b27383319eef411f95fbc8e57c0b,136620,0,0,2025,spotify:track:5XvCg1xCEetL9ZjV5NyQNy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.224481265303632,4.925059281237588,0.0,0.0,0.975609756097561,2,Late Night / Dark
4UQmtceQpVzfSgwW7EWfwf,碧い瞳の中に,Ave Mujica,碧い瞳の中に,https://i.scdn.co/image/ab67616d0000b273b04d4ee25b2fc653cd8dd704,222772,0,0,2025,spotify:track:4UQmtceQpVzfSgwW7EWfwf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0.0,3.7461669643772852,4.792839762255981,0.0,0.0,0.975609756097561,0,Chill / Relaxed
4cpEwUqg9QIjSJ2m5giV20,Pretty Scene Girl!,Clover!,Pretty Scene Girl!,https://i.scdn.co/image/ab67616d0000b2738ec7789a13f1db672932435c,132923,0,0,2023,spotify:track:4cpEwUqg9QIjSJ2m5giV20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266831201963721,6.274574387342438,0.0,0.0,0.926829268292683,2,Late Night / Dark
0iVniNFwQ3WbZTiEHujQeX,so bitter,Stxlkin,so bitter,https://i.scdn.co/image/ab67616d0000b273394803ec920522ebc644f9b6,136463,0,1,2020,spotify:track:0iVniNFwQ3WbZTiEHujQeX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2633709141895775,6.313624284841453,0.0,0.0,0.8536585365853658,2,Late Night / Dark
1Bv3h7Vc4AaYA2BcSM3rVd,All I Wanted,Paramore,Brand New Eyes,https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6,225786,0,0,2009,spotify:track:1Bv3h7Vc4AaYA2BcSM3rVd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.229822574943289,7.362291411015474,0.0,0.0,0.5853658536585366,1,Chill / Relaxed
0M955bMOoilikPXwKLYpoi,I Hate Everything About You,Three Days Grace,Three Days Grace,https://i.scdn.co/image/ab67616d0000b2735d4bd2c345c95e847b586403,231480,0,0,2003,spotify:track:0M955bMOoilikPXwKLYpoi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.05,0.0,0.0,0.0,0.0,0.0,6.324017887330193,7.345126455444051,0.0,0.0,0.43902439024390244,1,Chill / Relaxed
6Ufv7B8nKQ99TXnywMhZXh,Love On The Catwalk,Her Words Kill,"Load My Revolver, Baby",https://i.scdn.co/image/ab67616d0000b2731b82434e3ffc37cd0c214df9,416878,0,0,2005,spotify:track:6Ufv7B8nKQ99TXnywMhZXh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83565252943375,5.747746528456518,0.0,0.0,0.4878048780487805,0,Chill / Relaxed
1NiPI7ATyw4ZwI2b858XrT,Saccharine,VIOLENT VIRA,Saccharine,https://i.scdn.co/image/ab67616d0000b273927dc6164be7b5c29866b355,192347,0,0,2025,spotify:track:1NiPI7ATyw4ZwI2b858XrT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242633345892291,6.232995094497441,0.0,0.0,0.975609756097561,1,Chill / Relaxed
79IgD1wf3xltQdDK3l5Why,In My Room,Julia Wolf,In My Room,https://i.scdn.co/image/ab67616d0000b2739c314ae07968354119a803da,163874,0,0,2024,spotify:track:79IgD1wf3xltQdDK3l5Why,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67747646229729,6.882862507231937,0.0,0.0,0.9512195121951219,1,Chill / Relaxed
7aPJMQyXJBegoFMohTzLz9,Carousel,MyVeronica,I Can Carry It All,https://i.scdn.co/image/ab67616d0000b27323ca314a0c40764728d421bb,250434,0,0,2023,spotify:track:7aPJMQyXJBegoFMohTzLz9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.347798215324819,5.044249611219346,0.0,0.0,0.926829268292683,0,Chill / Relaxed
4Lhxbhn7S6GbIptp2ixATL,sedated,jaydes,heartpacing,https://i.scdn.co/image/ab67616d0000b27337a9e6f1702359be0df71c28,106671,0,1,2022,spotify:track:4Lhxbhn7S6GbIptp2ixATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,5.100894140165353,6.372399564520332,0.0,0.0,0.9024390243902439,2,Late Night / Dark
3EMPK4I0EE0tONfmI1dZ5Z,"Confession, do you still adore me? 2006",Sayako,"Melancholy, Hot or Cold ? 〜",https://i.scdn.co/image/ab67616d0000b273534da19f88a216ff56f9aa9b,161136,0,1,2024,spotify:track:3EMPK4I0EE0tONfmI1dZ5Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.503450193442012,5.421329115780347,0.0,0.0,0.9512195121951219,2,Late Night / Dark
6PQz60lJxisqK658G4wZwx,We Can't Have It All,The Autocollants,Why Couldn't Things Just Stay The Same,https://i.scdn.co/image/ab67616d0000b273489e5a9f8e72a80fe983713b,137266,0,0,1999,spotify:track:6PQz60lJxisqK658G4wZwx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.446226401778163,5.0640609524921345,0.0,0.0,0.34146341463414637,2,Late Night / Dark
7xNpCuqDKASx2f64nkhzNm,Imaginary Folklore,clammbon,2nd Collection,https://i.scdn.co/image/ab67616d0000b273b272e55a046e153084ad6d6b,318026,0,0,2007,spotify:track:7xNpCuqDKASx2f64nkhzNm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.466125870418199,4.214340410319735,0.0,0.0,0.5365853658536586,0,Chill / Relaxed
0Ot6e3wYVQQ1Us9PM977jE,A Little Death,The Neighbourhood,"Thank You,",https://i.scdn.co/image/ab67616d0000b2736492453ee238cd8546c6850e,209706,0,0,2012,spotify:track:0Ot6e3wYVQQ1Us9PM977jE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.835418497479717,6.9339077627248935,0.0,0.0,0.6585365853658537,1,Chill / Relaxed
75xD7ri6lKNL19Fno7nmKQ,Nada Nada,Jmilton,Nada Nada,https://i.scdn.co/image/ab67616d0000b273f975a00c6e4477f78fc6fffd,89794,0,1,2025,spotify:track:75xD7ri6lKNL19Fno7nmKQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.701645684871004,5.463113245709456,0.0,0.0,0.975609756097561,2,Late Night / Dark
7uwALmo7FmErDKhNj3Yw7X,Make Me a Better Man,Malcolm Todd,Malcolm Todd,https://i.scdn.co/image/ab67616d0000b27387607b2c8f5f52f1f057be0d,210026,0,0,2025,spotify:track:7uwALmo7FmErDKhNj3Yw7X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.212728137698914,6.209266162223057,0.0,0.0,0.975609756097561,1,Chill / Relaxed
78T592KXsizVSvYdTldh8r,You Waited Too Long - Buddha Remastered 2001,The Five Stairsteps,The First Family of Soul: The Best of The Five Stairsteps,https://i.scdn.co/image/ab67616d0000b273b4b2642b767f641a15c9fef1,173066,0,0,2001,spotify:track:78T592KXsizVSvYdTldh8r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.06,4.6553497656554335,5.0995390753221725,0.0,0.0,0.3902439024390244,2,Late Night / Dark
2Is9PgrKMBJQscOjiAX1QB,a good man with a broken heart,LoVibe.,a good man with a broken heart,https://i.scdn.co/image/ab67616d0000b273b81d0d5e313faa9ff1f8438b,118726,0,0,2025,spotify:track:2Is9PgrKMBJQscOjiAX1QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.04,4.937608151698239,5.873576916881807,0.0,0.0,0.975609756097561,2,Late Night / Dark
65wJpouyr3pA2Bua9c6WJ7,Blow My High,Dee Mula,Focus More On Me (Deluxe),https://i.scdn.co/image/ab67616d0000b27305e586e91debf8d8d5081285,149163,0,1,2025,spotify:track:65wJpouyr3pA2Bua9c6WJ7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951133439889513,5.8135583059291855,0.0,0.0,0.975609756097561,2,Late Night / Dark
4qb73E397r4f0DEKpRN8xo,Closer,Sundazer,Closer,https://i.scdn.co/image/ab67616d0000b273739d356d5b78969e65658d53,254571,0,0,2022,spotify:track:4qb73E397r4f0DEKpRN8xo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83477028763813,5.378650408836786,0.0,0.0,0.9024390243902439,0,Chill / Relaxed
0zVk3uuV9UhxAt48F3OL12,HOLY GHOST,Omah Lay,HOLY GHOST,https://i.scdn.co/image/ab67616d0000b273fb73bcde0ef767ba1a7c2c8c,186153,0,0,2023,spotify:track:0zVk3uuV9UhxAt48F3OL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,4.952545449537866,5.794329775692495,0.0,0.0,0.926829268292683,2,Late Night / Dark
1ZHHdDgeLq0sxS0mrwohq3,Sunshine,pprocksxx,Sunshine,https://i.scdn.co/image/ab67616d0000b273f9e8ee5a5cf146d0e75f183b,127488,0,0,2025,spotify:track:1ZHHdDgeLq0sxS0mrwohq3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6672661193822744,4.259068011762318,0.0,0.0,0.975609756097561,3,Late Night / Dark
3GVNp2UgIp2TN3ra67cxdg,Mirage,Creepy Nuts,Mirage,https://i.scdn.co/image/ab67616d0000b273ae1ddda81dd700bfbfeeb929,138573,0,0,2025,spotify:track:3GVNp2UgIp2TN3ra67cxdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328522305877335,5.162570380271231,0.0,0.0,0.975609756097561,2,Late Night / Dark
7FULpfn4MQlvqZHqDO1hYj,To My Love,Pocari Sweet波卡利甜,Tears in Rain,https://i.scdn.co/image/ab67616d0000b273734948c220088f1b3cb63abb,276375,0,0,2023,spotify:track:7FULpfn4MQlvqZHqDO1hYj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3721752861150645,5.059317235311784,0.0,0.0,0.926829268292683,0,Chill / Relaxed
6tUcFEXos6TGhESFlkAyCm,Bury the Light,Casey Edwards,Bury the Light,https://i.scdn.co/image/ab67616d0000b273a8563c00a8b09d60b79a658e,582400,0,0,2020,spotify:track:6tUcFEXos6TGhESFlkAyCm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,5.271720823362344,6.487642402048653,0.0,0.0,0.8536585365853658,0,Chill / Relaxed
2LmbUvytNsuPZLG0clEcah,Save me now,Wisp,Save me now,https://i.scdn.co/image/ab67616d0000b27381359dcb8391f4f3d7635e94,181946,0,0,2025,spotify:track:2LmbUvytNsuPZLG0clEcah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.014112933954539,5.870669551369686,0.0,0.0,0.975609756097561,2,Late Night / Dark
0qhVpwKivK3u4OMLb7Z9Ah,tower of memories,ivri,tower of memories,https://i.scdn.co/image/ab67616d0000b27343baa1ebb9d3fe4de0f6f492,208510,0,0,2025,spotify:track:0qhVpwKivK3u4OMLb7Z9Ah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,5.510357311542046,6.447953302498699,0.0,0.0,0.975609756097561,1,Chill / Relaxed
2R5SzmhzoaCkjDJcSaGrN3,12 Fractures,Pierce The Veil,The Jaws Of Life,https://i.scdn.co/image/ab67616d0000b2732846907b5152fb7dc38e450a,181600,0,1,2023,spotify:track:2R5SzmhzoaCkjDJcSaGrN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.057327511280939,6.1171045078128445,0.0,0.0,0.926829268292683,2,Late Night / Dark
4Y4kPsAGiGM4RddnOzMupS,Timeless,宇宙ネコ子,君のように生きれたら,https://i.scdn.co/image/ab67616d0000b27379507d527b7e568ce7ff34ac,170522,0,0,2019,spotify:track:4Y4kPsAGiGM4RddnOzMupS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872103804473808,5.7008239533540905,0.0,0.0,0.8292682926829268,2,Late Night / Dark
08tjC6yZyHJwjIDRKJb2cd,Boomerang (Kodak Black),Kingdom Underground,Boomerang (Kodak Black),https://i.scdn.co/image/ab67616d0000b273550b3c3d3c23bd3ee03f3bf8,168576,0,1,2025,spotify:track:08tjC6yZyHJwjIDRKJb2cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285557309007774,2.462397997898956,0.0,0.0,0.975609756097561,3,Late Night / Dark
